symbol,name,market,is_st
002497,雅化集团,sz,false
002498,汉缆股份,sz,false
002500,山西证券,sz,false
002501,*ST利源,sz,true
002506,协鑫集成,sz,false
002507,涪陵榨菜,sz,false
002508,老板电器,sz,false
002510,天汽模,sz,false
002511,中顺洁柔,sz,false
002512,ST达华,sz,true
002513,蓝丰生化,sz,false
002514,*ST宝馨,sz,true
002515,金字火腿,sz,false
002516,旷达科技,sz,false
002517,恺英网络,sz,false
002518,科士达,sz,false
002519,银河电子,sz,false
002520,日发精机,sz,false
002521,齐峰新材,sz,false
002522,浙江众成,sz,false
002523,天桥起重,sz,false
002524,光正眼科,sz,false
002526,山东矿机,sz,false
002527,新时达,sz,false
002528,*ST英飞,sz,true
002529,*ST海源,sz,true
002530,金财互联,sz,false
002531,天顺风能,sz,false
002532,天山铝业,sz,false
002533,金杯电工,sz,false
002534,西子洁能,sz,false
002535,林州重机,sz,false
002536,飞龙股份,sz,false
002537,海联金汇,sz,false
002538,ST司特,sz,true
002539,云图控股,sz,false
002540,亚太科技,sz,false
002541,鸿路钢构,sz,false
002542,*ST中岩,sz,true
002543,万和电气,sz,false
002544,普天科技,sz,false
002545,东方铁塔,sz,false
002546,新联电子,sz,false
002547,*ST春兴,sz,true
002548,金新农,sz,false
002549,凯美特气,sz,false
002550,千红制药,sz,false
002551,尚荣医疗,sz,false
002552,宝鼎科技,sz,false
002553,南方精工,sz,false
002554,惠博普,sz,false
002555,三七互娱,sz,false
002556,辉隆股份,sz,false
002557,洽洽食品,sz,false
002558,巨人网络,sz,false
002559,亚威股份,sz,false
002560,通达股份,sz,false
002561,徐家汇,sz,false
002562,兄弟科技,sz,false
002563,森马服饰,sz,false
002564,天沃科技,sz,false
002565,顺灏股份,sz,false
002566,益盛药业,sz,false
002567,唐人神,sz,false
002568,百润股份,sz,false
002569,*ST步森,sz,true
002570,贝因美,sz,false
002571,德力股份,sz,false
002572,索菲亚,sz,false
002573,清新环境,sz,false
002574,明牌珠宝,sz,false
002575,群兴玩具,sz,false
002576,通达动力,sz,false
002577,雷柏科技,sz,false
002578,闽发铝业,sz,false
002579,中京电子,sz,false
002580,圣阳股份,sz,false
002581,*ST未名,sz,true
002582,好想你,sz,false
002583,海能达,sz,false
002584,西陇科学,sz,false
002585,双星新材,sz,false
002586,ST围海,sz,true
002587,奥拓电子,sz,false
002588,史丹利,sz,false
002589,瑞康医药,sz,false
002590,万安科技,sz,false
002591,恒大高新,sz,false
002592,ST八菱,sz,true
002593,日上集团,sz,false
002594,比亚迪,sz,false
002595,豪迈科技,sz,false
002596,海南瑞泽,sz,false
002597,金禾实业,sz,false
002598,ST章鼓,sz,true
002599,盛通股份,sz,false
002600,领益智造,sz,false
002601,龙佰集团,sz,false
002602,世纪华通,sz,false
002603,以岭药业,sz,false
002605,姚记科技,sz,false
002606,大连电瓷,sz,false
002607,中公教育,sz,false
002608,江苏国信,sz,false
002609,捷顺科技,sz,false
002611,东方精工,sz,false
002612,朗姿股份,sz,false
002613,北玻股份,sz,false
002614,奥佳华,sz,false
002615,哈尔斯,sz,false
002616,长青集团,sz,false
002617,露笑科技,sz,false
002620,*ST瑞和,sz,true
002622,皓宸医疗,sz,false
002623,亚玛顿,sz,false
002624,完美世界,sz,false
002625,光启技术,sz,false
002626,金达威,sz,false
002627,三峡旅游,sz,false
002628,成都路桥,sz,false
002629,仁智股份,sz,false
002630,*ST华西,sz,true
002631,德尔未来,sz,false
002632,道明光学,sz,false
002633,申科股份,sz,false
002634,*ST棒杰,sz,true
002635,安洁科技,sz,false
002636,金安国纪,sz,false
002637,赞宇科技,sz,false
002638,勤上股份,sz,false
002639,雪人集团,sz,false
002640,跨境通,sz,false
002641,公元股份,sz,false
002642,荣联科技,sz,false
002643,万润股份,sz,false
002644,佛慈制药,sz,false
002645,华宏科技,sz,false
002646,天佑德酒,sz,false
002647,仁东控股,sz,false
002648,卫星化学,sz,false
002649,博彦科技,sz,false
002650,ST加加,sz,true
002651,利君股份,sz,false
002652,扬子新材,sz,false
002653,海思科,sz,false
002654,万润科技,sz,false
002655,共达电声,sz,false
002656,*ST摩登,sz,true
002657,中科金财,sz,false
002658,雪迪龙,sz,false
002659,凯文教育,sz,false
002660,茂硕电源,sz,false
002661,克明食品,sz,false
002662,峰璟股份,sz,false
002663,普邦股份,sz,false
002664,信质集团,sz,false
002666,德联集团,sz,false
002667,*ST威领,sz,true
002668,TCL智家,sz,false
002669,康达新材,sz,false
002670,国盛证券,sz,false
002671,龙泉股份,sz,false
002672,东江环保,sz,false
002673,西部证券,sz,false
002674,兴业科技,sz,false
002675,东诚药业,sz,false
002676,顺威股份,sz,false
002677,浙江美大,sz,false
002678,珠江钢琴,sz,false
002679,福建金森,sz,false
002681,奋达科技,sz,false
002682,龙洲股份,sz,false
002683,广东宏大,sz,false
002685,华东重机,sz,false
002686,亿利达,sz,false
002687,乔治白,sz,false
002688,金河生物,sz,false
002689,ST远智,sz,true
002690,美亚光电,sz,false
002691,*ST冀凯,sz,true
002692,远程股份,sz,false
002693,双成药业,sz,false
002694,*ST顾地,sz,true
002695,煌上煌,sz,false
002696,百洋股份,sz,false
002697,红旗连锁,sz,false
002698,博实股份,sz,false
002700,万憬能源,sz,false
002701,奥瑞金,sz,false
002702,海欣食品,sz,false
002703,浙江世宝,sz,false
002705,新宝股份,sz,false
002706,良信股份,sz,false
002707,众信旅游,sz,false
002708,光洋股份,sz,false
002709,天赐材料,sz,false
002712,思美传媒,sz,false
002713,*ST东易,sz,true
002714,牧原股份,sz,false
002715,登云股份,sz,false
002716,湖南白银,sz,false
002717,*ST岭南,sz,true
002718,友邦吊顶,sz,false
002719,ST麦趣,sz,true
002721,金一文化,sz,false
002722,物产金轮,sz,false
002723,小崧股份,sz,false
002724,海洋王,sz,false
002725,跃岭股份,sz,false
002726,ST龙大,sz,true
002727,一心堂,sz,false
002728,特一药业,sz,false
002729,好利科技,sz,false
002730,电光科技,sz,false
002731,ST萃华,sz,true
002732,燕塘乳业,sz,false
002733,雄韬股份,sz,false
002734,利民股份,sz,false
002735,王子新材,sz,false
002736,国信证券,sz,false
002737,葵花药业,sz,false
002738,中矿资源,sz,false
002739,儒意电影,sz,false
002741,光华科技,sz,false
002742,三圣股份,sz,false
002743,富煌钢构,sz,false
002745,木林森,sz,false
002746,仙坛股份,sz,false
002747,埃斯顿,sz,false
002748,世龙实业,sz,false
002749,国光股份,sz,false
002752,昇兴股份,sz,false
002753,永东股份,sz,false
002755,奥赛康,sz,false
002756,永兴材料,sz,false
002757,南兴股份,sz,false
002758,浙农股份,sz,false
002759,天际股份,sz,false
002760,凤形股份,sz,false
002761,浙江建投,sz,false
002762,*ST金比,sz,true
002763,汇洁股份,sz,false
002765,蓝黛科技,sz,false
002766,索菱股份,sz,false
002767,先锋电子,sz,false
002768,国恩股份,sz,false
002769,普路通,sz,false
002771,真视通,sz,false
002772,众兴菌业,sz,false
002773,康弘药业,sz,false
002774,快意电梯,sz,false
002775,文科股份,sz,false
002777,久远银海,sz,false
002778,中晟高科,sz,false
002779,中坚科技,sz,false
002780,三夫户外,sz,false
002782,可立克,sz,false
002783,凯龙股份,sz,false
002785,万里石,sz,false
002786,银宝山新,sz,false
002787,华源控股,sz,false
002788,鹭燕医药,sz,false
002789,*ST建艺,sz,true
002790,瑞尔特,sz,false
002791,坚朗五金,sz,false
002792,通宇通讯,sz,false
002793,罗欣药业,sz,false
002795,永和智控,sz,false
002796,世嘉科技,sz,false
002797,第一创业,sz,false
002798,帝欧水华,sz,false
002799,环球印务,sz,false
002800,天顺股份,sz,false
002801,微光股份,sz,false
002802,洪汇新材,sz,false
002803,吉宏股份,sz,false
002805,丰元股份,sz,false
002806,华锋股份,sz,false
002807,江阴银行,sz,false
002808,*ST恒久,sz,true
002809,红墙股份,sz,false
002810,山东赫达,sz,false
002811,郑中设计,sz,false
002812,恩捷股份,sz,false
002813,路畅科技,sz,false
002815,崇达技术,sz,false
002816,*ST和科,sz,true
002817,黄山胶囊,sz,false
002818,富森美,sz,false
002819,东方中科,sz,false
002820,桂发祥,sz,false
002821,凯莱英,sz,false
002822,ST中装,sz,true
002823,凯中精密,sz,false
002824,和胜股份,sz,false
002825,纳尔股份,sz,false
002826,易明医药,sz,false
002827,高争民爆,sz,false
002828,贝肯能源,sz,false
002829,星网宇达,sz,false
002830,名雕股份,sz,false
002831,裕同科技,sz,false
002832,比音勒芬,sz,false
002833,弘亚数控,sz,false
002835,同为股份,sz,false
002836,新宏泽,sz,false
002837,英维克,sz,false
002838,道恩股份,sz,false
002839,张家港行,sz,false
002840,华统股份,sz,false
002841,视源股份,sz,false
002842,翔鹭钨业,sz,false
002843,泰嘉股份,sz,false
002845,同兴达,sz,false
002846,英联股份,sz,false
002847,盐津铺子,sz,false
002848,高斯贝尔,sz,false
002849,威星智能,sz,false
002850,科达利,sz,false
002851,麦格米特,sz,false
002852,道道全,sz,false
002853,皮阿诺,sz,false
002855,捷荣技术,sz,false
002856,*ST美芝,sz,true
002857,三晖电气,sz,false
002858,力盛体育,sz,false
002859,洁美科技,sz,false
002860,星帅尔,sz,false
002861,瀛通通讯,sz,false
002862,实丰文化,sz,false
002863,今飞凯达,sz,false
002864,盘龙药业,sz,false
002865,钧达股份,sz,false
002866,传艺科技,sz,false
002867,周大生,sz,false
002868,绿康生化,sz,false
002869,金溢科技,sz,false
002870,香山股份,sz,false
002871,伟隆股份,sz,false
002872,ST天圣,sz,true
002873,新天药业,sz,false
002875,安奈儿,sz,false
002876,三利谱,sz,false
002877,智能自控,sz,false
002878,元隆雅图,sz,false
002879,长缆科技,sz,false
002880,卫光生物,sz,false
002881,美格智能,sz,false
002882,金龙羽,sz,false
002883,*ST中设,sz,true
002884,凌霄泵业,sz,false
002885,京泉华,sz,false
002886,沃特股份,sz,false
002887,绿茵生态,sz,false
002888,惠威科技,sz,false
002889,东方嘉盛,sz,false
002890,弘宇股份,sz,false
002891,中宠股份,sz,false
002892,科力尔,sz,false
002893,京能热力,sz,false
002895,川恒股份,sz,false
002896,中大力德,sz,false
002897,意华股份,sz,false
002898,*ST赛隆,sz,true
002899,英派斯,sz,false
002900,哈三联,sz,false
002901,大博医疗,sz,false
002902,铭普光磁,sz,false
002903,宇环数控,sz,false
002905,金逸影视,sz,false
002906,华阳集团,sz,false
002907,华森制药,sz,false
002908,德生科技,sz,false
002909,集泰股份,sz,false
002910,庄园牧场,sz,false
002911,佛燃能源,sz,false
002912,中新赛克,sz,false
002913,奥士康,sz,false
002915,中欣氟材,sz,false
002916,深南电路,sz,false
002917,金奥博,sz,false
002918,蒙娜丽莎,sz,false
002919,名臣健康,sz,false
002920,德赛西威,sz,false
002921,联诚精密,sz,false
002922,伊戈尔,sz,false
002923,润都股份,sz,false
002925,盈趣科技,sz,false
002926,华西证券,sz,false
002927,泰永长征,sz,false
002928,华夏航空,sz,false
002929,润建股份,sz,false
002930,宏川智慧,sz,false
002931,锋龙股份,sz,false
002932,*ST明德,sz,true
002933,新兴装备,sz,false
002935,天奥电子,sz,false
002936,郑州银行,sz,false
002937,兴瑞科技,sz,false
002938,鹏鼎控股,sz,false
002939,长城证券,sz,false
002940,昂利康,sz,false
002941,新疆交建,sz,false
002942,新农股份,sz,false
002943,宇晶股份,sz,false
002945,华林证券,sz,false
002946,新乳业,sz,false
002947,恒铭达,sz,false
002948,青岛银行,sz,false
002949,华阳国际,sz,false
002950,奥美医疗,sz,false
002951,金时科技,sz,false
002952,亚世光电,sz,false
002953,日丰股份,sz,false
002955,鸿合科技,sz,false
002956,西麦食品,sz,false
002957,科瑞技术,sz,false
002958,青农商行,sz,false
002959,小熊电器,sz,false
002960,青鸟智控,sz,false
002961,瑞达期货,sz,false
002962,五方光电,sz,false
002963,豪尔赛,sz,false
002965,祥鑫科技,sz,false
002966,苏州银行,sz,false
002967,广电计量,sz,false
002968,新大正,sz,false
002969,嘉美包装,sz,false
002970,锐明技术,sz,false
002971,和远气体,sz,false
002972,科安达,sz,false
002973,侨银股份,sz,false
002975,博杰股份,sz,false
002976,瑞玛精密,sz,false
002977,*ST天箭,sz,true
002978,安宁股份,sz,false
002979,雷赛智能,sz,false
002980,华盛昌,sz,false
002981,朝阳科技,sz,false
002982,湘佳股份,sz,false
002983,芯瑞达,sz,false
002984,森麒麟,sz,false
002985,北摩高科,sz,false
002986,宇新股份,sz,false
002987,京北方,sz,false
002988,豪美新材,sz,false
002989,中天精装,sz,false
002990,盛视科技,sz,false
002991,甘源食品,sz,false
002992,宝明科技,sz,false
002993,奥海科技,sz,false
002995,天地在线,sz,false
002996,顺博合金,sz,false
002997,瑞鹄模具,sz,false
002998,优彩资源,sz,false
002999,天禾股份,sz,false
003000,劲仔食品,sz,false
003001,中岩大地,sz,false
003002,壶化股份,sz,false
003003,天元股份,sz,false
003004,声迅股份,sz,false
003005,竞业达,sz,false
003006,百亚股份,sz,false
003007,直真科技,sz,false
003008,开普检测,sz,false
003009,中天火箭,sz,false
003010,若羽臣,sz,false
003011,海象新材,sz,false
003012,东鹏控股,sz,false
003013,地铁设计,sz,false
003015,日久光电,sz,false
003016,欣贺股份,sz,false
003017,大洋生物,sz,false
003018,金富科技,sz,false
003019,宸展光电,sz,false
003020,立方制药,sz,false
003021,兆威机电,sz,false
003022,联泓新科,sz,false
003023,彩虹集团,sz,false
003025,思进智能,sz,false
003026,中晶科技,sz,false
003027,同兴科技,sz,false
003028,振邦智能,sz,false
003029,吉大正元,sz,false
003030,祖名股份,sz,false
003031,中瓷电子,sz,false
003032,*ST传智,sz,true
003033,征和工业,sz,false
003035,南网能源,sz,false
003036,泰坦股份,sz,false
003037,三和管桩,sz,false
003038,鑫铂股份,sz,false
003039,顺控发展,sz,false
003040,楚天龙,sz,false
003041,真爱美家,sz,false
003042,中农联合,sz,false
003043,华亚智能,sz,false
003816,中国广核,sz,false
300001,特锐德,sz,false
300002,神州泰岳,sz,false
300003,乐普医疗,sz,false
300004,南风股份,sz,false
300005,探路者,sz,false
300006,莱美药业,sz,false
300007,汉威科技,sz,false
300008,天海防务,sz,false
300009,安科生物,sz,false
300010,ST豆神,sz,true
300011,鼎汉技术,sz,false
300012,华测检测,sz,false
300013,新宁物流,sz,false
300014,亿纬锂能,sz,false
300015,爱尔眼科,sz,false
300016,北陆药业,sz,false
300017,网宿科技,sz,false
300018,中元股份,sz,false
300019,硅宝科技,sz,false
300020,ST银江,sz,true
300021,大禹节水,sz,false
300022,吉峰科技,sz,false
300024,机器人,sz,false
300025,华星创业,sz,false
300026,红日药业,sz,false
300027,ST华谊,sz,true
300029,*ST天龙,sz,true
300030,阳普医疗,sz,false
300031,宝通科技,sz,false
300032,金龙机电,sz,false
300033,同花顺,sz,false
300034,钢研高纳,sz,false
300035,中科电气,sz,false
300036,超图软件,sz,false
300037,新宙邦,sz,false
300039,上海凯宝,sz,false
300040,九洲集团,sz,false
300041,回天新材,sz,false
300042,朗科科技,sz,false
300043,星辉娱乐,sz,false
300044,*ST赛为,sz,true
300045,华力创通,sz,false
300046,台基股份,sz,false
300047,天源迪科,sz,false
300048,合康新能,sz,false
300049,福瑞医科,sz,false
300050,世纪鼎利,sz,false
300051,琏升科技,sz,false
300052,中青宝,sz,false
300053,航宇微,sz,false
300054,鼎龙股份,sz,false
300055,万邦达,sz,false
300056,中创环保,sz,false
300057,万顺新材,sz,false
300058,蓝色光标,sz,false
300059,东方财富,sz,false
300061,旗天科技,sz,false
300062,中能电气,sz,false
300063,天龙集团,sz,false
300065,海兰信,sz,false
300066,三川智慧,sz,false
300067,安诺其,sz,false
300068,ST南都,sz,true
300069,金利华电,sz,false
300070,碧水源,sz,false
300071,福石控股,sz,false
300072,海新能科,sz,false
300073,当升科技,sz,false
300074,华平股份,sz,false
300075,数字政通,sz,false
300076,*ST宁视,sz,true
300077,国民技术,sz,false
300078,思创智联,sz,false
300079,数码视讯,sz,false
300080,易成新能,sz,false
300081,ST恒信,sz,true
300082,奥克股份,sz,false
300083,创世纪,sz,false
300084,海默科技,sz,false
300085,银之杰,sz,false
300086,康芝药业,sz,false
300087,荃银高科,sz,false
300088,长信科技,sz,false
300091,*ST金灵,sz,true
300092,科新机电,sz,false
300093,*ST金刚,sz,true
300094,国联水产,sz,false
300095,华伍股份,sz,false
300096,ST易联众,sz,true
300097,智云股份,sz,false
300098,高新兴,sz,false
300099,尤洛卡,sz,false
300100,双林股份,sz,false
300101,振芯科技,sz,false
300102,乾照光电,sz,false
300103,达刚控股,sz,false
300105,龙源技术,sz,false
300106,西部牧业,sz,false
300107,建新股份,sz,false
300109,新开源,sz,false
300110,华仁药业,sz,false
300111,向日葵,sz,false
300112,万讯自控,sz,false
300113,顺网科技,sz,false
300115,长盈精密,sz,false
300118,东方日升,sz,false
300119,瑞普生物,sz,false
300120,经纬辉开,sz,false
300121,阳谷华泰,sz,false
300122,智飞生物,sz,false
300123,ST亚光,sz,true
300124,汇川技术,sz,false
300125,*ST聆达,sz,true
300126,锐奇股份,sz,false
300127,银河磁体,sz,false
300128,锦富技术,sz,false
300129,泰胜风能,sz,false
300130,新国都,sz,false
300131,英唐智控,sz,false
300132,青松股份,sz,false
300133,华策影视,sz,false
300134,大富科技,sz,false
300135,宝利国际,sz,false
300136,信维通信,sz,false
300137,先河环保,sz,false
300138,晨光生物,sz,false
300139,晓程科技,sz,false
300140,节能环境,sz,false
300141,和顺电气,sz,false
300142,沃森生物,sz,false
300143,盈康生命,sz,false
300144,宋城演艺,sz,false
300145,南方泵业,sz,false
300146,汤臣倍健,sz,false
300147,*ST香雪,sz,true
300148,天舟文化,sz,false
300149,睿智医药,sz,false
300150,世纪瑞尔,sz,false
300151,昌红科技,sz,false
300152,*ST动力,sz,true
300153,科泰电源,sz,false
300154,瑞凌股份,sz,false
300155,安居宝,sz,false
300157,新锦动力,sz,false
300158,振东制药,sz,false
300159,*ST新研,sz,true
300160,秀强股份,sz,false
300161,华中数控,sz,false
300162,雷曼光电,sz,false
300163,先锋新材,sz,false
300164,通源石油,sz,false
300165,天瑞仪器,sz,false
300166,东方国信,sz,false
300167,ST迪威迅,sz,true
300168,万达信息,sz,false
300169,天晟新材,sz,false
300170,汉得信息,sz,false
300171,东富龙,sz,false
300172,中电环保,sz,false
300173,ST福能,sz,true
300174,元力股份,sz,false
300175,朗源股份,sz,false
300176,鸿特科技,sz,false
300177,中海达,sz,false
300179,四方达,sz,false
300180,华峰超纤,sz,false
300181,佐力药业,sz,false
300182,捷成股份,sz,false
300183,东软载波,sz,false
300184,力源信息,sz,false
300185,通裕重工,sz,false
300187,永清环保,sz,false
300188,国投智能,sz,false
300189,神农种业,sz,false
300190,维尔利,sz,false
300191,潜能恒信,sz,false
300192,科德教育,sz,false
300193,佳士科技,sz,false
300194,福安药业,sz,false
300195,长荣股份,sz,false
300196,长海股份,sz,false
300197,节能铁汉,sz,false
300198,*ST纳川,sz,true
300199,翰宇药业,sz,false
300200,高盟新材,sz,false
300201,海伦哲,sz,false
300203,聚光科技,sz,false
300204,舒泰神,sz,false
300205,*ST天喻,sz,true
300206,理邦仪器,sz,false
300207,欣旺达,sz,false
300209,行云科技,sz,false
300210,森远股份,sz,false
300211,*ST亿通,sz,true
300212,*ST易录,sz,true
300213,佳讯飞鸿,sz,false
300214,日科化学,sz,false
300215,电科院,sz,false
300217,东方电热,sz,false
300218,安利股份,sz,false
300219,鸿利智汇,sz,false
300220,金运激光,sz,false
300221,银禧科技,sz,false
300222,科大智能,sz,false
300223,北京君正,sz,false
300224,正海磁材,sz,false
300225,*ST金泰,sz,true
300226,上海钢联,sz,false
300227,光韵达,sz,false
300228,富瑞特装,sz,false
300229,拓尔思,sz,false
300230,永利股份,sz,false
300231,银信科技,sz,false
300232,洲明科技,sz,false
300233,金城医药,sz,false
300234,开尔新材,sz,false
300235,方直科技,sz,false
300236,上海新阳,sz,false
300237,ST美晨,sz,true
300238,冠昊生物,sz,false
300239,东宝生物,sz,false
300240,飞力达,sz,false
300241,瑞丰光电,sz,false
300242,佳云科技,sz,false
300243,瑞丰高材,sz,false
300244,迪安诊断,sz,false
300245,ST天玑,sz,true
300246,宝莱特,sz,false
300247,融捷健康,sz,false
300248,新开普,sz,false
300249,依米康,sz,false
300250,初灵信息,sz,false
300251,光线传媒,sz,false
300252,金信诺,sz,false
300253,卫宁健康,sz,false
300254,仟源医药,sz,false
300255,常山药业,sz,false
300256,星星科技,sz,false
300257,开山股份,sz,false
300258,精锻科技,sz,false
300259,新天科技,sz,false
300260,新莱应材,sz,false
300261,雅本化学,sz,false
300263,隆华科技,sz,false
300264,佳创视讯,sz,false
300265,通光线缆,sz,false
300266,兴源环境,sz,false
300267,尔康制药,sz,false
300268,佳沃食品,sz,false
300269,联建光电,sz,false
300270,中威电子,sz,false
300271,华宇软件,sz,false
300272,开能健康,sz,false
300274,阳光电源,sz,false
300275,梅安森,sz,false
300276,三丰智能,sz,false
300277,汽轮科技,sz,false
300278,华昌达,sz,false
300279,和晶科技,sz,false
300281,金明精机,sz,false
300283,温州宏丰,sz,false
300284,苏交科,sz,false
300285,国瓷材料,sz,false
300286,安科瑞,sz,false
300287,飞利信,sz,false
300288,朗玛信息,sz,false
300289,利德曼,sz,false
300290,荣科科技,sz,false
300291,百纳千成,sz,false
300292,吴通控股,sz,false
300293,蓝英装备,sz,false
300294,博雅生物,sz,false
300295,*ST三六五,sz,true
300296,利亚德,sz,false
300298,三诺生物,sz,false
300299,富春股份,sz,false
300300,海峡创新,sz,false
300301,ST长方,sz,true
300302,同有科技,sz,false
300303,聚飞光电,sz,false
300304,云意电气,sz,false
300305,裕兴股份,sz,false
300306,远方信息,sz,false
300307,慈星股份,sz,false
300308,中际旭创,sz,false
300310,宜通世纪,sz,false
300311,ST任子行,sz,true
300313,*ST天山,sz,true
300314,戴维医疗,sz,false
300315,掌趣科技,sz,false
300316,晶盛机电,sz,false
300317,珈伟新能,sz,false
300318,博晖创新,sz,false
300319,麦捷科技,sz,false
300320,海达股份,sz,false
300321,同大股份,sz,false
300322,硕贝德,sz,false
300323,华灿光电,sz,false
300324,旋极信息,sz,false
300326,ST凯利,sz,true
300327,中颖电子,sz,false
300328,宜安科技,sz,false
300329,海伦钢琴,sz,false
300331,苏大维格,sz,false
300332,天壕能源,sz,false
300333,兆日科技,sz,false
300334,津膜科技,sz,false
300335,迪森股份,sz,false
300337,银邦股份,sz,false
300338,*ST开元,sz,true
300339,润和软件,sz,false
300340,科恒股份,sz,false
300341,麦克奥迪,sz,false
300342,天银机电,sz,false
300343,ST联创,sz,true
300345,华民股份,sz,false
300346,南大光电,sz,false
300347,泰格医药,sz,false
300348,长亮科技,sz,false
300349,金卡智能,sz,false
300350,华鹏飞,sz,false
300351,永贵电器,sz,false
300352,ST信源,sz,true
300353,东土科技,sz,false
300354,东华测试,sz,false
300355,蒙草生态,sz,false
300357,我武生物,sz,false
300358,楚天科技,sz,false
300359,全通教育,sz,false
300360,炬华科技,sz,false
300363,博腾股份,sz,false
300364,中文在线,sz,false
300365,恒华科技,sz,false
300366,ST创意,sz,true
300368,汇金股份,sz,false
300369,绿盟科技,sz,false
300370,安控科技,sz,false
300371,汇中股份,sz,false
300373,扬杰科技,sz,false
300374,中铁装配,sz,false
300375,鹏翎股份,sz,false
300376,易事特,sz,false
300377,赢时胜,sz,false
300378,鼎捷数智,sz,false
300380,安硕信息,sz,false
300381,溢多利,sz,false
300382,斯莱克,sz,false
300383,光环新网,sz,false
300384,三联虹普,sz,false
300385,ST雪浪,sz,true
300386,飞天诚信,sz,false
300387,富邦科技,sz,false
300388,节能国祯,sz,false
300389,艾比森,sz,false
300390,天华新能,sz,false
300393,中来股份,sz,false
300394,天孚通信,sz,false
300395,菲利华,sz,false
300396,ST迪瑞,sz,true
300397,天和防务,sz,false
300398,飞凯材料,sz,false
300399,天利科技,sz,false
300400,劲拓股份,sz,false
300401,花园生物,sz,false
300402,宝色股份,sz,false
300403,汉宇集团,sz,false
300404,博济医药,sz,false
300405,科隆股份,sz,false
300406,九强生物,sz,false
300407,凯发电气,sz,false
300408,三环集团,sz,false
300409,道氏技术,sz,false
300410,正业科技,sz,false
300411,金盾股份,sz,false
300412,迦南科技,sz,false
300413,芒果超媒,sz,false
300414,中光防雷,sz,false
300415,伊之密,sz,false
300416,苏试试验,sz,false
300417,南华仪器,sz,false
300418,昆仑万维,sz,false
300419,ST浩丰,sz,true
300420,五洋自控,sz,false
300421,力星股份,sz,false
300422,博世科,sz,false
300423,昇辉科技,sz,false
300424,航新科技,sz,false
300425,中建环能,sz,false
300426,华智数媒,sz,false
300427,红相股份,sz,false
300428,立中集团,sz,false
300429,强力新材,sz,false
300430,*ST益通,sz,true
300432,富临精工,sz,false
300433,蓝思科技,sz,false
300434,金石亚药,sz,false
300435,中泰股份,sz,false
300436,广生堂,sz,false
300437,清水源,sz,false
300438,鹏辉能源,sz,false
300439,美康生物,sz,false
300440,运达科技,sz,false
300441,鲍斯股份,sz,false
300442,润泽科技,sz,false
300443,金雷股份,sz,false
300444,双杰电气,sz,false
300445,康斯特,sz,false
300446,航天智造,sz,false
300447,全信股份,sz,false
300448,浩云科技,sz,false
300449,汉邦高科,sz,false
300450,先导智能,sz,false
300451,创业慧康,sz,false
300452,山河药辅,sz,false
300453,三鑫医疗,sz,false
300454,深信服,sz,false
300455,航天智装,sz,false
300456,赛微电子,sz,false
300457,赢合科技,sz,false
300458,全志科技,sz,false
300459,汤姆猫,sz,false
300460,ST惠伦,sz,true
300461,田中精机,sz,false
300462,ST华铭,sz,true
300463,迈克生物,sz,false
300464,星徽股份,sz,false
300465,高伟达,sz,false
300466,赛摩智能,sz,false
300467,迅游科技,sz,false
300468,四方精创,sz,false
300469,信息发展,sz,false
300470,中密控股,sz,false
300471,厚普股份,sz,false
300472,*ST新元,sz,true
300473,德尔股份,sz,false
300474,景嘉微,sz,false
300475,香农芯创,sz,false
300476,胜宏科技,sz,false
300477,ST合纵,sz,true
300478,杭州高新,sz,false
300479,神思电子,sz,false
300480,光力科技,sz,false
300481,濮阳惠成,sz,false
300482,万孚生物,sz,false
300483,首华燃气,sz,false
300484,蓝海华腾,sz,false
300485,赛升药业,sz,false
300486,东杰智能,sz,false
300487,蓝晓科技,sz,false
300488,恒锋工具,sz,false
300489,光智科技,sz,false
300490,华自科技,sz,false
300491,通合科技,sz,false
300492,华图山鼎,sz,false
300493,润欣科技,sz,false
300494,盛天网络,sz,false
300496,中科创达,sz,false
300497,富祥股份,sz,false
300498,温氏股份,sz,false
300499,高澜股份,sz,false
300500,启迪设计,sz,false
300501,海顺新材,sz,false
300502,新易盛,sz,false
300503,昊志机电,sz,false
300504,天邑股份,sz,false
300505,川金诺,sz,false
300506,ST名家汇,sz,true
300507,苏奥传感,sz,false
300508,维宏股份,sz,false
300509,新美星,sz,false
300510,金冠股份,sz,false
300511,雪榕生物,sz,false
300512,中亚股份,sz,false
300513,恒实科技,sz,false
300514,友讯达,sz,false
300515,三德科技,sz,false
300516,久之洋,sz,false
300517,海波重科,sz,false
300518,新迅达,sz,false
300519,新光药业,sz,false
300520,科大国创,sz,false
300521,爱司凯,sz,false
300522,世名科技,sz,false
300523,辰安科技,sz,false
300525,博思软件,sz,false
300527,ST应急,sz,true
300528,幸福蓝海,sz,false
300529,健帆生物,sz,false
300530,领湃科技,sz,false
300531,优博讯,sz,false
300532,今天国际,sz,false
300533,冰川网络,sz,false
300534,陇神戎发,sz,false
300535,达威股份,sz,false
300536,农尚环境,sz,false
300537,广信材料,sz,false
300538,同益股份,sz,false
300539,横河精密,sz,false
300540,蜀道装备,sz,false
300541,先进数通,sz,false
300542,新晨科技,sz,false
300543,朗科智能,sz,false
300545,联得装备,sz,false
300546,雄帝科技,sz,false
300547,川环科技,sz,false
300548,长芯博创,sz,false
